"appid","max_discount","has_discount","first_discount_date"
"434030",34,TRUE,"2019-06-25"
"447530",34,TRUE,"2019-06-25"
"486780",34,TRUE,"2019-06-25"
"230290",33,TRUE,"2019-06-25"
"252530",33,TRUE,"2019-05-31"
"313120",33,TRUE,"2019-06-25"
"324080",33,TRUE,"2019-05-20"
"334230",33,TRUE,"2019-05-20"
"343780",33,TRUE,"2019-08-26"
"367670",33,TRUE,"2019-06-25"
"382110",33,TRUE,"2019-06-25"
"40990",33,TRUE,"2019-04-15"
"518030",33,TRUE,"2019-05-04"
"585410",33,TRUE,"2019-06-25"
"735280",33,TRUE,"2019-06-25"
"406090",32,TRUE,"2019-09-30"
"104900",30,TRUE,"2019-05-20"
"244850",30,TRUE,"2019-06-25"
"268910",30,TRUE,"2019-06-11"
"298610",30,TRUE,"2019-05-16"
"333950",30,TRUE,"2019-06-25"
"410340",30,TRUE,"2019-04-22"
"424370",30,TRUE,"2019-06-25"
"431730",30,TRUE,"2019-06-25"
"448280",30,TRUE,"2019-06-25"
"467520",30,TRUE,"2019-06-25"
"474050",30,TRUE,"2019-06-25"
"497180",30,TRUE,"2019-05-13"
"512770",30,TRUE,"2019-06-25"
"547900",30,TRUE,"2020-06-25"
"552100",30,TRUE,"2019-06-25"
"569480",30,TRUE,"2019-06-11"
"591560",30,TRUE,"2019-06-25"
"629030",30,TRUE,"2019-06-25"
"673610",30,TRUE,"2019-06-25"
"10180",25,TRUE,"2019-04-07"
"10190",25,TRUE,"2019-04-07"
"362490",25,TRUE,"2019-06-12"
"393080",25,TRUE,"2019-04-07"
"453090",25,TRUE,"2019-06-01"
"583010",25,TRUE,"2019-06-25"
"632300",25,TRUE,"2019-06-25"
"644930",25,TRUE,"2019-04-07"
"284160",22,TRUE,"2019-06-25"
"253430",20,TRUE,"2019-06-25"
"272230",20,TRUE,"2019-06-25"
"362620",20,TRUE,"2019-06-25"
"418030",20,TRUE,"2019-06-25"
"505040",20,TRUE,"2019-06-25"
"524660",20,TRUE,"2019-06-25"
"597840",20,TRUE,"2019-06-25"
"735570",20,TRUE,"2020-01-25"
"293760",15,TRUE,"2019-06-25"
"332570",15,TRUE,"2019-11-20"
"619340",15,TRUE,"2019-06-25"
"294100",10,TRUE,"2020-06-25"
"333300",10,TRUE,"2019-10-16"
"333640",10,TRUE,"2019-05-16"
"385380",10,TRUE,"2019-06-25"
"542650",10,TRUE,"2019-08-25"
"619330",10,TRUE,"2019-08-25"
